s_norm,mean,p2.5,p97.5
0.40703517587939697,20.150959172644512,-147.3329861163659,155.3509229410047
0.4120603015075377,20.59982033087466,-149.0511477796681,157.57533089753474
0.4170854271356784,21.03839833560384,-150.75816633850673,159.84747677219062
0.4221105527638191,21.460088817647772,-152.45648284697938,162.118763423569
0.4271356783919598,21.855370224646677,-154.15096310542353,164.32782170887893
0.4321608040201005,22.216094709591673,-155.8501879143974,166.43095934376342
0.4371859296482412,22.539254780669975,-157.55490876768354,168.40580008827337
0.44221105527638194,22.824312580494833,-159.26516469288921,170.24910263645955
0.4472361809045226,23.079902500544033,-160.97986111304616,172.0017815121856
0.45226130653266333,23.316206764829765,-162.6938443711364,173.70188978612626
0.457286432160804,23.54584260877081,-164.4082090484533,175.37013758575816
0.4623115577889447,23.78019994832444,-166.12467428348,177.02196164449288
