s_norm,mean,p2.5,p97.5
0.40703517587939697,24.846838135481057,-191.40336071607783,259.9116994051653
0.4120603015075377,25.55090365279704,-193.63648853281464,264.54267280922625
0.4170854271356784,26.236930090115987,-195.88569645773876,269.2921962148591
0.4221105527638191,26.888681468214326,-198.15391837000513,273.9730279365304
0.4271356783919598,27.487765666485164,-200.44042890153773,278.4009194150515
0.4321608040201005,28.01861389724219,-202.7464178780096,282.4349642631231
0.4371859296482412,28.47435990561066,-205.07149074827507,285.99935072866765
0.44221105527638194,28.85518358796784,-207.41236627187737,289.09738968781625
0.4472361809045226,29.17769062106543,-209.7605676511441,291.87590296512724
0.45226130653266333,29.461610436056297,-212.08941848502857,294.48123982906895
0.457286432160804,29.732094487073006,-214.39046923048826,297.00207975596874
0.4623115577889447,30.01049139961948,-216.6696885724094,299.504816962134
