s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.13046756411146454,0.20821657445401565,-0.15102151574638079,-0.28240991901918405
0.2609351282229291,0.4247816954234607,-0.3684175259425971,-0.5648198380383681
0.3914026923343936,0.6501529622387123,-0.5933371649470134,-0.8472297570575522
0.5218702564458582,0.8848019365158698,-0.8278023905308894,-1.1296396760767362
0.6523378205573227,1.1292209286107555,-1.072723534404792,-1.4120495950959202
0.7828053846687872,1.383943122153831,-1.3275443173610137,-1.6944595141151044
0.9132729487802518,1.6493486890675424,-1.5927388985962097,-1.9768694331342884
1.0437405128917163,1.9259424582731242,-1.869450638053528,-2.2592793521534724
1.1742080770031809,2.2143379509814243,-2.158267793288767,-2.5416892711726566
1.3046756411146454,2.514953264772812,-2.4585479478454886,-2.8240991901918404
1.43514320522611,2.8282523000989737,-2.771571934995849,-3.1065091092110246
1.5656107693375745,3.154673450131576,-3.0989799074614646,-3.388919028230209
1.696078333449039,3.4949005834619773,-3.4382520808817603,-3.6713289472493926
1.8265458975605036,3.849261419240519,-3.793156901405126,-3.953738866268577
1.957013461671968,4.218092064821358,-4.161647388273366,-4.236148785287761
2.0874810257834326,4.601869238150127,-4.5469091385796805,-4.518558704306945
2.217948589894897,5.0007999857422805,-4.942795413962154,-4.800968623326129
2.3484161540063617,5.4149277990796305,-5.35913380142374,-5.083378542345313
2.4788837181178263,5.844403431710081,-5.789798570382555,-5.365788461364497
2.609351282229291,6.289153009467248,-6.233478666155736,-5.648198380383681
2.7398188463407553,6.748722913784111,-6.692587152216778,-5.9306082994028655
2.87028641045222,7.2225653922140385,-7.166000005754113,-6.213018218422049
3.0007539745636844,7.709847078428885,-7.652375190992894,-6.495428137441233
3.131221538675149,8.209529335874574,-8.152469512956117,-6.777838056460418
3.2616891027866135,8.720016732783549,-8.665052269373101,-7.0602479754796015
3.392156666898078,9.239398302916953,-9.181468060116678,-7.342657894498785
3.5226242310095426,9.765461325341217,-9.708390361368759,-7.625067813517969
3.653091795121007,10.295426018448572,-10.237826700240147,-7.907477732537154
3.7835593592324717,10.826128545062083,-10.768373766914435,-8.189887651556338
3.914026923343936,11.353992487729757,-11.295143750485,-8.472297570575522
4.044494487455401,11.874982057129207,-11.816176393119738,-8.754707489594706
4.174962051566865,12.384769807775715,-12.32530898871255,-9.03711740861389
4.30542961567833,12.878830194263076,-12.818469743242883,-9.319527327633073
4.435897179789794,13.352465277198322,-13.292832534947772,-9.601937246652257
4.566364743901259,13.809896714864859,-13.751875344890605,-9.884347165671441
4.6968323080127234,14.262222296155269,-14.20396406209103,-10.166757084690627
4.827299872124188,14.70892255129935,-14.650441433423246,-10.44916700370981
4.9577674362356525,15.149196321853688,-15.090892170230127,-10.731576922728994
5.088235000347117,15.58221592063061,-15.523911723485558,-11.013986841748178
5.218702564458582,16.00712892986177,-15.948398423796732,-11.296396760767362
5.349170128570046,16.423060117919047,-16.364096380644046,-11.578806679786545
5.479637692681511,16.829021936095696,-16.770246663894355,-11.861216598805731
5.610105256792975,17.22415651888254,-17.165245936207384,-12.143626517824915
5.74057282090444,17.607534536339653,-17.54820452688882,-12.426036436844099
5.871040385015904,17.978102881423062,-17.91888851931272,-12.708446355863282
6.001507949127369,18.334902533131793,-18.275650514240876,-12.990856274882466
6.131975513238833,18.676986011859576,-18.617310512447848,-13.27326619390165
6.262443077350298,19.003187348429638,-18.943827330664583,-13.555676112920835
