s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.12512155911285408,-0.23404027256176652,0.1724141769971089,0.6845314392355891
0.25024311822570816,-0.47984662115098803,0.41859925601873094,1.3690628784711782
0.37536467733856227,-0.7381183026177097,0.6769779505259808,2.0535943177067675
0.5004862364514163,-1.0100819683527937,0.9488567919112978,2.7381257569423565
0.6256077955642704,-1.2961123901287397,1.234604562810306,3.4226571961779455
0.7507293546771245,-1.597490299508001,1.537776368382175,4.107188635413535
0.8758509137899786,-1.914983799726264,1.8540053746881542,4.791720074649124
1.0009724729028326,-2.2495219209389736,2.188359155646776,5.476251513884713
1.1260940320156867,-2.6021247701389605,2.5414601097312395,6.160782953120302
1.2512155911285407,-2.9737694251342828,2.913551634125104,6.845314392355891
1.3763371502413948,-3.3653566707899185,3.304728484329206,7.52984583159148
1.501458709354249,-3.7776714095529575,3.7160479277146234,8.21437727082707
1.6265802684671031,-4.211684544156414,4.152492624524271,8.898908710062658
1.7517018275799572,-4.6676752241216715,4.6065117573361425,9.583440149298248
1.8768233866928112,-5.146173577207882,5.086601732180766,10.267971588533836
2.0019449458056653,-5.646915122221965,5.586466954764121,10.952503027769426
2.1270665049185196,-6.169431642429853,6.1090400003108,11.637034467005016
2.2521880640313734,-6.712565068175217,6.652008477186702,12.321565906240604
2.3773096231442277,-7.274328352711468,7.212967380277028,13.006097345476194
2.5024311822570815,-7.851799627019312,7.791209490330158,13.690628784711782
2.6275527413699358,-8.441030865084825,8.378056728189524,14.375160223947372
2.7526743004827896,-9.036583117216646,8.973768676564841,15.05969166318296
2.877795859595644,-9.631768584932512,9.56875264574166,15.74422310241855
3.002917418708498,-10.218401482126824,10.1534718148454,16.42875454165414
3.128038977821352,-10.78692315221527,10.720497081252745,17.113285980889728
3.2531605369342063,-11.326706872017349,11.260315544473947,17.797817420125316
3.37828209604706,-11.826517288438403,11.759471241512287,18.482348859360908
3.5034036551599144,-12.293949757411296,12.23423852714669,19.166880298596496
3.628525214272768,-12.7842835940533,12.725210889465854,19.851411737832084
3.7536467733856225,-13.302104623847452,13.242830786517318,20.535943177067672
3.8787683324984763,-13.846823218762358,13.787215819391239,21.220474616303264
4.003889891611331,-14.41772208709037,14.358649892132986,21.905006055538852
4.129011450724184,-15.013630326264096,14.953857346460346,22.58953749477444
4.254133009837039,-15.632871637402939,15.572851322395618,23.27406893401003
4.379254568949893,-16.273437781741983,16.21330440675804,23.95860037324562
4.504376128062747,-16.93290899707116,16.872452849435998,24.643131812481208
4.629497687175601,-17.608483437855273,17.547578742074627,25.327663251716796
4.754619246288455,-18.297022956378168,18.2356433560208,26.012194690952388
4.879740805401309,-18.99511405586721,18.93346455749681,26.696726130187976
5.004862364514163,-19.69914175253841,19.63714547101647,27.381257569423564
5.129983923627018,-20.40537309667634,20.342869420291454,28.065789008659156
5.2551054827398715,-21.110046341076504,21.047038239151306,28.750320447894744
5.380227041852725,-21.809461291804443,21.745974247018232,29.434851887130332
5.505348600965579,-22.500066283028925,22.436121936171705,30.11938332636592
5.630470160078434,-23.178537501298628,23.114123739889514,30.80391476560151
5.755591719191288,-23.841890349618016,23.777785922591047,31.4884462048371
5.880713278304142,-24.491273018285877,24.427716113546293,32.17297764407269
6.005834837416996,-25.12988766341351,25.0663086800022,32.85750908330828
6.13095639652985,-25.75956022322189,25.69628737256478,33.542040522543864
6.256077955642704,-26.381979549086406,26.318923236064986,34.226571961779456
6.381199514755558,-26.998698746293996,26.935812217117356,34.91110340101505
6.5063210738684125,-27.61122744803979,27.5483181010326,35.59563484025063
6.631442632981266,-28.22097781712193,28.15866851336261,36.280166279486224
6.75656419209412,-28.82929104777457,28.766708068680014,36.964697718721816
6.881685751206974,-29.437481152720732,29.375096547271696,37.6492291579574
7.006807310319829,-30.04681434877288,29.9849378131455,38.33376059719299
7.131928869432683,-30.65855551631295,30.59644660897105,39.01829203642858
7.257050428545536,-31.27391890250784,31.212475863169935,39.70282347566417
7.382171987658391,-31.89417699030319,31.832124590529574,40.38735491489976
7.507293546771245,-32.520541139509014,32.45953550173466,41.071886354135344
7.632415105884099,-33.15429867330637,33.09251853147116,41.756417793370936
7.757536664996953,-33.79673506389524,33.73605781670575,42.44094923260653
7.882658224109807,-34.44915777844286,34.38806314035086,43.12548067184211
8.007779783222661,-35.11299799620714,35.052105096803615,43.810012111077704
8.132901342335515,-35.78960092955927,35.72890298186329,44.494543550313296
8.258022901448369,-36.477239834987046,36.41543915218869,45.17907498954888
8.383144460561223,-37.1709393175125,37.10956929241773,45.86360642878447
8.508266019674078,-37.870606596732294,37.80878623884993,46.54813786802006
8.633387578786932,-38.576259923472236,38.51458262501955,47.23266930725565
8.758509137899786,-39.287842705888835,39.22636158973027,47.91720074649124
8.88363069701264,-40.005338738589245,39.943526471386804,48.601732185726824
9.008752256125494,-40.728738882721665,40.66715121552583,49.286263624962416
9.133873815238347,-41.45796888189613,41.39641101651693,49.97079506419801
9.258995374351201,-42.192979822637426,42.13128645379129,50.65532650343359
9.384116933464057,-42.933737756462754,42.87196613594334,51.339857942669184
9.50923849257691,-43.68015835627215,43.618374474542726,52.024389381904776
9.634360051689765,-44.43215619847125,44.37064626903358,52.70892082114036
9.759481610802618,-45.189645209988036,45.127952970986016,53.39345226037595
9.884603169915472,-45.952543825755036,45.89076856143145,54.07798369961154
10.009724729028326,-46.720739708622105,46.65906420046029,54.76251513884713
10.13484628814118,-47.494105575077036,47.432362073765745,55.44704657808272
10.259967847254035,-48.27251434203336,48.210852923869275,56.13157801731831
