s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.1162512691483527,-0.18895862845240463,0.136891802369008,0.23683069775989685
0.2325025382967054,-0.385117720267633,0.3340174659114677,0.4736613955197937
0.3487538074450581,-0.5888763104545381,0.5371532316109758,0.7104920932796905
0.4650050765934108,-0.8006435859933416,0.7488683441073416,0.9473227910395874
0.5812563457417634,-1.0208504059444277,0.9695056416896181,1.1841534887994842
0.6975076148901161,-1.2499215521502698,1.1985653146721005,1.420984186559381
0.8137588840384689,-1.4881935124859158,1.436669770843861,1.657814884319278
0.9300101531868216,-1.736156416054525,1.6850530473030125,1.8946455820791748
1.0462614223351743,-1.9942163096869738,1.9431667867930316,2.1314762798390716
1.1625126914835269,-2.26273758993279,2.2107301863230155,2.3683069775989685
1.2787639606318797,-2.542074465879608,2.491474323611472,2.6051376753588653
1.3950152297802323,-2.832698279169642,2.7813846499773023,2.841968373118762
1.5112664989285851,-3.1350142799413803,3.083738366876124,3.078799070878659
1.6275177680769377,-3.449144575533243,3.3978002315900366,3.315629768638556
1.7437690372252905,-3.7754898621105113,3.7255645850120187,3.5524604663984527
1.8600203063736431,-4.114132134775932,4.062195645869689,3.7892911641583495
1.9762715755219957,-4.465014428555659,4.412653521880023,4.026121861918247
2.0925228446703485,-4.828040416531536,4.776319224122335,4.262952559678143
2.208774113818701,-5.202883330688369,5.15214611760462,4.49978325743804
2.3250253829670537,-5.588939791550455,5.5388123355211425,4.736613955197937
2.441276652115407,-5.9852821446675275,5.934700627722582,4.973444652957834
2.5575279212637594,-6.390611099675299,6.338018287816178,5.210275350717731
2.673779190412112,-6.803278083498963,6.751624427253187,5.447106048477627
2.7900304595604646,-7.221017918378464,7.168945860267387,5.683936746237524
2.906281728708817,-7.641036292465875,7.588599817290606,5.920767443997422
3.0225329978571702,-8.059894539135797,8.006876522839313,6.157598141757318
3.138784267005523,-8.473473358738842,8.419912301547647,6.394428839517214
3.2550355361538754,-8.876910417633646,8.822673357003358,6.631259537277112
3.371286805302228,-9.264652763419457,9.20960823435186,6.868090235037009
3.487538074450581,-9.63056399000214,9.574954048983141,7.104920932796905
3.6037893435989337,-9.968089404093892,9.911541602847544,7.341751630556802
3.7200406127472863,-10.270467300661222,10.213194584161451,7.578582328316699
3.836291881895639,-10.532635716945178,10.480512497323742,7.815413026076596
3.9525431510439915,-10.790377462209417,10.73959672719102,8.052243723836494
4.0687944201923445,-11.05922289464488,11.008084684444292,8.28907442159639
4.185045689340697,-11.339352315035013,11.289067661498146,8.525905119356286
4.30129695848905,-11.631083710806838,11.580385842414486,8.762735817116184
4.417548227637402,-11.934747668469736,11.88381288325348,8.99956651487608
4.533799496785755,-12.250531859281782,12.199652381596726,9.236397212635977
4.6500507659341075,-12.578619076671297,12.527953304399832,9.473227910395874
4.76630203508246,-12.919152199468533,12.86870400180609,9.710058608155771
4.882553304230814,-13.27221125822171,13.221827392492127,9.946889305915668
4.998804573379166,-13.637850045513161,13.58717644541745,10.183720003675564
5.115055842527519,-14.015994400077266,13.964777116452575,10.420550701435461
5.231307111675871,-14.406464388739604,14.356088284168408,10.657381399195359
5.347558380824224,-14.80905827361592,14.758381016959456,10.894212096955254
5.463809649972577,-15.22345113719769,15.17257779445953,11.131042794715151
5.580060919120929,-15.649164485062302,15.598291286652968,11.367873492475049
5.696312188269282,-16.085657936806808,16.03482968783381,11.604704190234946
5.812563457417634,-16.532262201093417,16.481068112683523,11.841534887994843
5.928814726565988,-16.988137444422364,16.937220509806966,12.078365585754739
6.0450659957143404,-17.452366868166916,17.400985687388516,12.315196283514636
6.161317264862693,-17.923918796477896,17.872002085388274,12.552026981274533
6.277568534011046,-18.3955557623152,18.340885900622204,12.788857679034429
6.393819803159398,-18.84765991340986,18.79250305033716,13.025688376794326
6.510071072307751,-19.276454549404303,19.22096507794931,13.262519074554223
6.626322341456103,-19.679489642310358,19.6237153435709,13.49934977231412
6.742573610604456,-20.05452265866065,19.998492700498172,13.736180470074018
6.858824879752809,-20.39956298939771,20.343304185219036,13.973011167833914
6.975076148901162,-20.7129099366551,20.65645537389332,14.20984186559381
7.091327418049515,-20.99318296544359,20.936574424232518,14.446672563353708
7.207578687197867,-21.23934329697352,21.182629305346623,14.683503261113604
7.32382995634622,-21.45070632127563,21.393937959013943,14.920333958873501
7.4400812254945725,-21.626944708971287,21.57017137195935,15.157164656633398
7.556332494642925,-21.76808249751495,21.71134975945729,15.393995354393295
7.672583763791278,-21.874480770479465,21.817832257382722,15.630826052153193
7.78883503293963,-21.946815846796916,21.890304392940887,15.867656749913088
7.905086302087983,-21.98605112375281,21.92973784512688,16.104487447672987
8.021337571236336,-21.993403874679817,21.93725477939619,16.341318145432883
8.137588840384689,-21.97030838818392,21.91430068522621,16.57814884319278
8.25384010953304,-21.918281057193838,21.86269584980001,16.814979540952677
8.370091378681394,-21.840780165129186,21.791403876188188,17.051810238712573
8.486342647829746,-21.78018724415168,21.73264352982258,17.28864093647247
8.6025939169781,-21.754047155116062,21.70611769495958,17.525471634232368
8.718845186126453,-21.76004544776483,21.711955725751327,17.762302331992263
8.835096455274805,-21.79659680820835,21.748289299062865,17.99913302975216
8.951347724423158,-21.86163253015596,21.813058439121882,18.235963727512058
9.06759899357151,-21.95341537970844,21.904546007253302,18.472794425271953
9.183850262719863,-22.07032677151167,22.021177995931748,18.709625123031852
9.300101531868215,-22.210747186918315,22.161405899548775,18.946455820791748
9.416352801016568,-22.373068510866418,22.32361305840895,19.183286518551643
9.53260407016492,-22.555814656898015,22.506288248568016,19.420117216311542
9.648855339313274,-22.75757002228972,22.708067667601572,19.656947914071438
9.765106608461627,-22.976979399446993,22.927374403571942,19.893778611831337
9.881357877609979,-23.212820128634615,23.162824276812383,20.130609309591232
9.997609146758332,-23.463812719337604,23.41315312572623,20.367440007351128
10.113860415906684,-23.728761665409042,23.67851387225413,20.604270705111027
10.230111685055038,-24.006573260833573,23.9562771698242,20.841101402870922
10.34636295420339,-24.296267171649973,24.24527742875112,21.077932100630818
10.462614223351743,-24.59671463853792,24.546298194459844,21.314762798390717
10.578865492500094,-24.90711113091286,24.856001479367215,21.551593496150613
10.695116761648448,-25.226421756370527,25.175424285919856,21.788424193910508
10.811368030796801,-25.553889857729878,25.502373944720954,22.025254891670407
10.927619299945153,-25.882681946189937,25.82822035107448,22.262085589430303
11.043870569093507,-26.195078792547925,26.141007819708214,22.4989162871902
11.160121838241858,-26.49178859863593,26.437693338394393,22.735746984950097
11.276373107390212,-26.77474438805956,26.72104184983883,22.972577682709993
11.392624376538564,-27.04578138668653,26.99238199691819,23.209408380469892
11.508875645686917,-27.30643573557505,27.25311767256706,23.446239078229787
11.625126914835269,-27.558085791668674,27.504827000324383,23.683069775989686
11.741378183983622,-27.80198264426971,27.7488667438074,23.919900473749582
11.857629453131976,-28.039276266791056,27.986466603033143,24.156731171509477
11.973880722280327,-28.271038389919404,28.218372233770918,24.393561869269377
12.090131991428681,-28.498277460587506,28.44564920648343,24.630392567029272
12.206383260577033,-28.721968585860253,28.66935071374033,24.867223264789168
12.322634529725386,-28.943079626697376,28.89071658589112,25.104053962549067
12.438885798873738,-29.162564050500706,29.110392446965268,25.340884660308962
12.555137068022091,-29.381392008457617,29.329232137264604,25.577715358068858
12.671388337170443,-29.600570225182565,29.548590340006083,25.814546055828757
12.787639606318796,-29.821184990259017,29.769321325279897,26.051376753588652
12.90389087546715,-30.04439828955114,29.99283552959297,26.28820745134855
13.020142144615502,-30.271481168061953,30.219832448517824,26.525038149108447
13.136393413763855,-30.50396950048262,30.452974479777705,26.761868846868342
13.252644682912207,-30.743470067451835,30.69217802387458,26.99869954462824
13.36889595206056,-30.992095095054047,30.94139154718574,27.235530242388137
13.485147221208912,-31.25221248338311,31.202247050442274,27.472360940148036
13.601398490357266,-31.52682566230182,31.476998548240346,27.70919163790793
13.717649759505617,-31.818937206113628,31.768628034344875,27.946022335667827
13.83390102865397,-32.127619171887766,32.077316032953,28.182853033427726
13.950152297802324,-32.45235599726776,32.4025519362115,28.41968373118762
14.066403566950676,-32.79262896370819,32.742160268631466,28.656514428947517
14.18265483609903,-33.14725121452458,33.09669663999359,28.893345126707416
14.298906105247381,-33.51457890189419,33.46365534874089,29.13017582446731
14.415157374395735,-33.89228775048328,33.841148878849644,29.367006522227207
14.531408643544086,-34.2773121231033,34.22564695089278,29.603837219987106
14.64765991269244,-34.66585701331513,34.61344432683369,29.840667917747002
14.763911181840792,-35.053453886444814,35.00057523275959,30.0774986155069
14.880162450989145,-35.43502964916755,35.38115909390795,30.314329313266796
14.996413720137499,-35.8051589504904,35.751102173585174,30.551160011026692
15.11266498928585,-36.15829597703358,36.10298766694178,30.78799070878659
15.228916258434204,-36.48893272955507,36.43298504786822,31.024821406546486
15.345167527582555,-36.792263381055626,36.736279930826896,31.261652104306386
15.461418796730909,-37.06419790204439,37.00762801277632,31.49848280206628
15.57767006587926,-37.30168107487176,37.2445427883947,31.735313499826177
15.693921335027614,-37.50266458878381,37.44654941746519,31.972144197586076
15.810172604175966,-37.674171035813075,37.62015514030025,32.208974895345975
15.92642387332432,-37.83107111233519,37.77723340691072,32.44580559310587
16.04267514247267,-37.9751321480025,37.92149069887406,32.682636290865766
16.158926411621024,-38.107540914569924,38.054047194523314,32.919466988625665
16.275177680769378,-38.22930403348597,38.175854608658916,33.15629768638556
16.39142894991773,-38.34121057554391,38.28789562428636,33.393128384145456
16.50768021906608,-38.444013660911345,38.390774705911525,33.629959081905355
16.623931488214435,-38.538289338246386,38.485082406320316,33.86678977966525
16.74018275736279,-38.62449110238446,38.5713431540552,34.103620477425146
16.856434026511142,-38.703055842504895,38.64999709086488,34.340451175185045
16.972685295659492,-38.77429815551376,38.72123167323041,34.57728187294494
17.088936564807845,-38.83842533604379,38.785383659417924,34.814112570704836
