s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.11932780104486586,0.060567284270205864,-0.05153591861144675,-0.1530967471358544
0.23865560208973172,0.15522052477024267,-0.14714275919103126,-0.3061934942717088
0.3579834031345976,0.29531154295038425,-0.28884464467369925,-0.45929024140756314
0.47731120417946343,0.4964888935415131,-0.4925675148683135,-0.6123869885434176
0.5966390052243293,0.780163379555943,-0.7790459747208887,-0.765483735679272
0.7159668062691952,1.1749835184618416,-1.1779450295820928,-0.9185804828151263
0.835294607314061,1.7196882168574248,-1.7284488304547432,-1.0716772299509807
0.9546224083589269,2.463279853120435,-2.477818816829144,-1.224773977086835
1.0739502094037927,3.462048512135384,-3.4825981006459092,-1.3778707242226895
1.1932780104486587,4.770372625747561,-4.793310308558506,-1.530967471358544
1.3126058114935244,6.411780465799245,-6.431417831422255,-1.6840642184943984
1.4319336125383904,8.341504890426323,-8.344865585198455,-1.8371609656302526
1.551261413583256,10.417398427221661,-10.397454642098705,-1.990257712766107
1.670589214628122,12.437738733000321,-12.41240184070249,-2.1433544599019614
1.7899170156729878,14.343011533452136,-14.3171639223814,-2.296451207037816
1.9092448167178537,16.134772012248245,-16.109452718895298,-2.44954795417367
2.0285726177627197,17.81145276916787,-17.785047477722536,-2.6026447013095244
2.1479004188075854,19.373869010342137,-19.34883462952552,-2.755741448445379
2.267228219852451,20.824646426991336,-20.79947293768318,-2.9088381955812332
2.3865560208973173,22.16776097432279,-22.143071459036687,-3.061934942717088
2.505883821942183,23.408254684824247,-23.38473478374297,-3.215031689852942
2.625211622987049,24.55172736119918,-24.528203336416684,-3.3681284369887967
2.7445394240319145,25.60407682069021,-25.58122972723597,-3.521225184124651
2.8638672250767807,26.57123082777062,-26.547849087241588,-3.674321931260505
2.9831950261216464,27.445533601871187,-27.419691538784,-3.8274186783963597
3.102522827166512,28.209121158844148,-28.183948451027305,-3.980515425532214
3.2218506282113784,28.871199166159855,-28.847665222456257,-4.133612172668069
3.341178429256244,29.440655102526343,-29.417770082546916,-4.286708919803923
3.46050623030111,29.92587528626199,-29.903695276279926,-4.439805666939777
3.5798340313459756,30.334563998843354,-30.313031595032154,-4.592902414075632
3.6991618323908417,30.673561020483255,-30.653147383778602,-4.745999161211486
3.8184896334357075,30.949395639052888,-30.92938883384804,-4.89909590834734
3.937817434480573,31.16762277273274,-31.148341721620046,-5.052192655483195
4.057145235525439,31.333558825208684,-31.314743372824356,-5.205289402619049
4.176473036570305,31.451846257873523,-31.43353678343054,-5.358386149754904
4.295800837615171,31.52672843651831,-31.508862940878767,-5.511482896890758
4.415128638660037,31.56207817874993,-31.5452473861698,-5.664579644026612
4.534456439704902,31.569472802571592,-31.55779658030641,-5.8176763911624665
4.6537842407497685,31.58566157538309,-31.574067878956107,-5.970773138298322
4.773112041794635,31.6140350890536,-31.602415866272203,-6.123869885434176
4.8924398428395,31.654008813415132,-31.642346639519555,-6.27696663257003
5.011767643884366,31.705141025606995,-31.69341477641414,-6.430063379705884
5.131095444929232,31.76719016401107,-31.755437084926292,-6.583160126841738
5.250423245974098,31.84009339524877,-31.828346630927157,-6.736256873977593
5.369751047018964,31.92393941413569,-31.912244425858628,-6.889353621113448
5.489078848063829,32.01896358213228,-32.00738558657991,-7.042450368249302
5.608406649108695,32.12555418098024,-32.11405883952959,-7.195547115385156
5.727734450153561,32.24425007680039,-32.23284916104499,-7.34864386252101
5.847062251198427,32.37574759362696,-32.36446833795832,-7.501740609656865
5.966390052243293,32.520933059680125,-32.50979824433916,-7.6548373567927195
6.085717853288159,32.68090031134967,-32.66991990200379,-7.807934103928574
6.205045654333024,32.85698355209461,-32.84613186555647,-7.961030851064428
6.3243734553778905,33.05080035235512,-33.03906008573587,-8.114127598200282
6.443701256422757,33.25615630293625,-33.24359770980594,-8.267224345336137
6.563029057467622,33.464661254945085,-33.451973236866266,-8.420321092471992
6.682356858512488,33.67566675664349,-33.66271624668821,-8.573417839607846
6.801684659557354,33.88850257214621,-33.87571067706915,-8.7265145867437
6.92101246060222,34.10242732351299,-34.0893182629363,-8.879611333879554
7.040340261647086,34.316671597248714,-34.303611135668014,-9.032708081015409
7.159668062691951,34.53042942527062,-34.517204809879125,-9.185804828151264
7.278995863736817,34.742877177467555,-34.72952357187259,-9.338901575287117
7.3983236647816835,34.95318159037928,-34.939780731212785,-9.491998322422972
7.517651465826549,35.160527982886016,-35.14696145344597,-9.645095069558826
7.636979266871415,35.36411095234771,-35.35045674716692,-9.79819181669468
7.756307067916281,35.56316154168139,-35.549456139632206,-9.951288563830536
7.875634868961146,35.75697615347631,-35.74309847137022,-10.10438531096639
7.994962670006013,35.94488395772922,-35.93100563763675,-10.257482058102244
8.114290471050879,36.1262775456451,-36.1117816261239,-10.410578805238098
8.233618272095745,36.29684234107769,-36.2819239345566,-10.563675552373953
8.35294607314061,36.4535478473872,-36.43878030543533,-10.716772299509808
8.472273874185476,36.59701428306191,-36.58224787894542,-10.869869046645661
8.591601675230342,36.727645560515,-36.712943020745435,-11.022965793781516
8.710929476275208,36.84593256832138,-36.83131816027938,-11.17606254091737
8.830257277320074,36.95219120037115,-36.937511313276524,-11.329159288053225
8.94958507836494,37.04676657332249,-37.0322479273738,-11.48225603518908
9.068912879409805,37.129926672138964,-37.11534186851412,-11.635352782324933
9.18824068045467,37.20186221937605,-37.18730375389182,-11.788449529460788
9.307568481499537,37.26279622839347,-37.24831456777374,-11.941546276596643
9.426896282544403,37.31282845479177,-37.29829212489181,-12.094643023732496
9.54622408358927,37.35206676644925,-37.3375588345072,-12.247739770868352
9.665551884634134,37.38058789745422,-37.366083579190736,-12.400836518004205
9.784879685679,37.39835445632653,-37.383835868529566,-12.55393326514006
9.904207486723866,37.40538844252845,-37.391540988509384,-12.707030012275915
10.023535287768732,37.40748623398623,-37.39512321316306,-12.860126759411768
10.142863088813598,37.41484857687706,-37.40250578888192,-13.013223506547623
10.262190889858465,37.427744504209116,-37.415441877123115,-13.166320253683477
10.381518690903329,37.44631661367513,-37.43400186739074,-13.319417000819332
10.500846491948195,37.470673424550654,-37.45841575995603,-13.472513747955187
