s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.11923062197882003,0.108962058659794,-0.0812168631365072,-0.07344161775741671
0.23846124395764007,0.2235034989436369,-0.19357944117070036,-0.14688323551483343
0.3576918659364601,0.3441332333952193,-0.31623727886440195,-0.22032485327225015
0.47692248791528014,0.47144945518316683,-0.44214422608355125,-0.29376647102966685
0.5961531098941002,0.6057441202364688,-0.5776712905200381,-0.36720808878708355
0.7153837318729201,0.747741307056235,-0.7184798393556788,-0.4406497065445003
0.8346143538517402,0.8980045887430134,-0.8698785661468486,-0.514091324301917
0.9538449758305603,1.0570497108417112,-1.028530956764552,-0.5875329420593337
1.0730755978093802,1.2256857610759513,-1.1974606917556951,-0.6609745598167505
1.1923062197882004,1.4048439368675265,-1.3766782319365196,-0.7344161775741671
1.3115368417670203,1.5951792327776144,-1.5669870052029216,-0.8078577953315839
1.4307674637458403,1.797614903916282,-1.7695268957387094,-0.8812994130890006
1.5499980857246605,2.0131199819346937,-1.9849869688128094,-0.9547410308464173
1.6692287077034804,2.2429076497759306,-2.2152200735483043,-1.028182648603834
1.7884593296823006,2.4880383012222977,-2.4595672399373543,-1.1016242663612508
1.9076899516611205,2.749475969480498,-2.72301132228258,-1.1750658841186674
2.0269205736399405,3.0287784027841185,-2.999961078302928,-1.248507501876084
2.1461511956187604,3.3268269986759065,-3.3010677581215675,-1.321949119633501
2.265381817597581,3.6453464210969666,-3.6183867907040406,-1.3953907373909176
2.384612439576401,3.985121070517193,-3.9578107188506606,-1.4688323551483342
2.5038430615552207,4.347249609524476,-4.320351585782933,-1.542273972905751
2.6230736835340407,4.732508165582782,-4.7055624468852475,-1.6157155906631677
2.7423043055128606,5.141211125349834,-5.11318891217856,-1.6891572084205844
2.8615349274916806,5.573449149739816,-5.547043753323375,-1.7625988261780012
2.980765549470501,6.027842687199366,-6.000109340742819,-1.8360404439354179
3.099996171449321,6.502647590785283,-6.4755485338510415,-1.9094820616928345
3.219226793428141,6.994216608436226,-6.965985616609458,-1.9829236794502512
3.338457415406961,7.497517760543765,-7.468500773035173,-2.056365297207668
3.457688037385781,8.00556531317539,-7.974977204913192,-2.129806914965085
3.576918659364601,8.509369973318496,-8.478666427780723,-2.2032485327225015
3.696149281343421,8.997878316317399,-8.964778117873951,-2.276690150479918
3.815379903322241,9.458853566993353,-9.425154418703656,-2.350131768237335
3.934610525301061,9.878873685153941,-9.842553273242672,-2.4235733859947515
4.053841147279881,10.245582665710387,-10.212896690261973,-2.497015003752168
4.173071769258701,10.584345541046755,-10.554861655483604,-2.5704566215095848
4.292302391237521,10.916983215512692,-10.88709730546768,-2.643898239267002
4.411533013216341,11.242244755951411,-11.2119907737622,-2.7173398570244185
4.530763635195162,11.558864443005312,-11.528368625092613,-2.790781474781835
4.649994257173981,11.86557764001448,-11.834909839752097,-2.864223092539252
4.769224879152802,12.161137457527639,-12.13032877639714,-2.9376647102966684
4.888455501131621,12.444331817453557,-12.413389823373969,-3.011106328054085
5.0076861231104415,12.714000491967735,-12.68292168199065,-3.084547945811502
5.126916745089262,12.969051679132107,-12.937830995524045,-3.157989563568919
5.246147367068081,13.208477681214026,-13.17711504942143,-3.2314311813263354
5.365377989046902,13.431369272549963,-13.399873288244505,-3.304872799083752
5.484608611025721,13.636928381042965,-13.6053174227299,-3.3783144168411687
