s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.11065520598773572,0.18560430064332764,-0.1357533281403407,-0.6169323282247049
0.22131041197547144,0.3846244588695135,-0.33533124772932493,-1.2338646564494098
0.33196561796320717,0.5986493963864459,-0.5495707230846041,-1.8507969846741146
0.4426208239509429,0.829470083599905,-0.7803337102178914,-2.4677293128988196
0.5532760299386786,1.0791001933899955,-1.029868533481159,-3.0846616411235246
0.6639312359264143,1.3497970332092035,-1.3009708575758576,-3.701593969348229
0.77458644191415,1.644082060677402,-1.596402968749284,-4.318526297572935
0.8852416479018858,1.9653015394727398,-1.9165204549804014,-4.935458625797639
0.9958968538896215,2.3169052451002963,-2.2708046505600255,-5.552390954022344
1.1065520598773573,2.703141905523826,-2.6553342755028817,-6.169323282247049
1.217207265865093,3.12867218980272,-3.081679389980352,-6.786255610471754
1.3278624718528287,3.5993806517816194,-3.5544236583445135,-7.403187938696458
1.4385176778405644,4.121814141487651,-4.077140768468491,-8.020120266921163
1.5491728838283,4.703102437796918,-4.658389142663531,-8.63705259514587
1.6598280898160358,5.352903664274345,-5.31037205260807,-9.253984923370574
1.7704832958037715,6.079725353905377,-6.037682500701943,-9.870917251595278
1.8811385017915072,6.8937283405143415,-6.853131515699601,-10.487849579819983
1.991793707779243,7.804904655785759,-7.763731089091341,-11.104781908044687
2.102448913766979,8.820533917962267,-8.781311317114447,-11.721714236269394
2.2131041197547145,9.94351956315376,-9.905007877779404,-12.338646564494098
2.3237593257424503,11.165905862705067,-11.122867020048947,-12.955578892718803
2.434414531730186,12.463629123408511,-12.415583724129663,-13.572511220943507
2.5450697377179217,13.786603813450046,-13.728099595700114,-14.189443549168212
2.6557249437056574,15.053846343854074,-14.983698280416622,-14.806375877392917
2.766380149693393,16.1566796298445,-16.072582481085806,-15.423308205617623
2.877035355681129,16.976277983030723,-16.894061458297635,-16.040240533842326
2.9876905616688645,17.56344395995484,-17.51665513176481,-16.657172862067032
3.0983457676566,18.176229914371852,-18.12955332320534,-17.27410519029174
3.209000973644336,18.822870422103176,-18.775996652273733,-17.89103751851644
3.3196561796320716,19.50284179927609,-19.45625092878653,-18.507969846741148
3.4303113856198073,20.215330431222267,-20.168369001081285,-19.12490217496585
3.540966591607543,20.95911004704005,-20.91191403444227,-19.741834503190557
3.6516217975952787,21.73260854456618,-21.68534282889673,-20.358766831415263
3.7622770035830144,22.53393691257677,-22.486446289824404,-20.975699159639966
3.87293220957075,23.360867994892672,-23.313034844741193,-21.592631487864672
3.983587415558486,24.210856903687542,-24.162672354126457,-22.209563816089375
4.094242621546222,25.081071410955147,-25.032514175563996,-22.82649614431408
4.204897827533958,25.96843184332333,-25.919474167602377,-23.443428472538788
4.315553033521693,26.86965947185954,-26.82026591177059,-24.06036080076349
4.426208239509429,27.781331882476028,-27.73194742198125,-24.677293128988197
4.536863445497165,28.707092288993273,-28.666953876362243,-25.2942254572129
4.6475186514849005,29.71158196366838,-29.672762070617953,-25.911157785437606
4.758173857472636,30.80921913449814,-30.769847575518295,-26.528090113662312
4.868829063460372,31.996602184490264,-31.95675296309096,-27.145022441887015
4.979484269448108,33.26984940486546,-33.22956018239972,-27.76195477011172
5.090139475435843,34.62426693176173,-34.58279737591879,-28.378887098336424
5.200794681423579,36.05430390859858,-36.012828932607924,-28.99581942656113
5.311449887411315,37.55374517996776,-37.51129076493722,-29.612751754785833
5.4221050933990504,39.11585724232255,-39.07182313271266,-30.22968408301054
5.532760299386786,40.73257892540709,-40.68844165572714,-30.846616411235246
5.643415505374522,42.39579272250779,-42.35044344080602,-31.46354873945995
5.754070711362258,44.096387939424126,-44.048031537389306,-32.08048106768465
5.864725917349993,45.825217705324434,-45.77776890440032,-32.69741339590936
5.975381123337729,47.57280953391683,-47.52442715851082,-33.314345724134064
6.086036329325465,49.32974222697446,-49.27836111619854,-33.93127805235877
6.1966915353132,51.074079563330734,-51.00618827074836,-34.54821038058348
6.307346741300936,52.70073051744659,-52.63394827918228,-35.165142708808176
6.418001947288672,54.20088679440971,-54.13739414818389,-35.78207503703288
6.5286571532764075,55.589297460642996,-55.52521733158697,-36.39900736525759
6.639312359264143,56.87943661843398,-56.817839508202795,-37.015939693482295
6.749967565251879,58.08226173556968,-58.02144589184328,-37.632872021707
6.860622771239615,59.20796135726063,-59.14864760945886,-38.2498043499317
6.97127797722735,60.264957194395116,-60.206149780634206,-38.86673667815641
7.081933183215086,61.26120153266306,-61.2036276798639,-39.48366900638111
7.192588389202822,62.20311571514283,-62.146111328874134,-40.10060133460582
7.303243595190557,63.096929532772684,-63.04040780440258,-40.717533662830526
7.413898801178293,63.94804716507946,-63.892333545813415,-41.334465991055225
7.524554007166029,64.76112240655536,-64.70603896905021,-41.95139831927993
7.6352092131537646,65.54075036628835,-65.48586141466393,-42.56833064750464
7.7458644191415,66.29102818591436,-66.2370315246992,-43.185262975729344
7.856519625129236,67.01559053639774,-66.961924465564,-43.80219530395405
7.967174831116972,67.71823600955206,-67.66494420764052,-44.41912763217875
8.077830037104707,68.4059094913799,-68.36104553336767,-45.036059960403456
8.188485243092444,69.1310421247017,-69.0876317846358,-45.65299228862816
8.299140449080179,69.91247701708008,-69.86878822577562,-46.26992461685287
8.409795655067915,70.75179173124596,-70.70975728823043,-46.886856945077575
8.52045086105565,71.65072165066924,-71.60831909647774,-47.503789273302274
8.631106067043387,72.61082267827169,-72.56813157230383,-48.12072160152698
8.741761273031122,73.63319659360086,-73.59051466108708,-48.73765392975169
8.852416479018858,74.71851301342515,-74.67605569739979,-49.35458625797639
8.963071685006593,75.86704087243929,-75.82485153135374,-49.9715185862011
9.07372689099433,77.07848197947791,-77.03643978000206,-50.5884509144258
9.184382096982064,78.35189003106385,-78.30973312267322,-51.205383242650505
9.295037302969801,79.68571920983842,-79.64296003286915,-51.82231557087521
9.405692508957536,81.07741472262715,-81.03361577955454,-52.43924789909992
9.516347714945272,82.52367014007024,-82.47860859392617,-53.056180227324624
9.627002920933007,84.02034061191324,-83.97604087633448,-53.673112555549324
9.737658126920744,85.5624431553929,-85.51835747909594,-54.29004488377403
9.848313332908479,87.14263721777652,-87.0922297635548,-54.906977211998736
9.958968538896215,88.72490364856499,-88.6720926056132,-55.52390954022344
10.06962374488395,90.29513041343967,-90.24146981635147,-56.14084186844815
10.180278950871687,91.85144875224266,-91.79892997281924,-56.75777419667285
10.290934156859421,93.39211394602728,-93.34027627357435,-57.374706524897555
10.401589362847158,94.9155099028617,-94.86301673061055,-57.99163885312226
10.512244568834893,96.42022932154933,-96.36723020152249,-58.60857118134697
