s_norm,s_abs,kappa_pred,theta_pred_deg
0.0,0.0,0.06814400497232827,0.0
0.005025125628140704,0.1431261134648772,0.07444778967405637,0.5846635915944993
0.010050251256281407,0.2862522269297544,0.08155918145720915,1.224332909745533
0.01507537688442211,0.4293783403946316,0.08960419922118841,1.9261474646788017
0.020100502512562814,0.5725044538595088,0.09872416071463319,2.6983429166838713
0.02512562814070352,0.715630567324386,0.10908661859758786,3.5504213753780975
0.03015075376884422,0.8587566807892631,0.12088241632111195,4.4933544680186905
0.035175879396984924,1.0018827942541404,0.13432765987697717,5.539782420841037
0.04020100502512563,1.1450089077190175,0.14967316387392848,6.704259956464865
0.04522613065326633,1.2881350211838947,0.16718756237178634,8.003471672689365
0.05025125628140704,1.431261134648772,0.18708588988385788,9.45608533475901
0.05527638190954774,1.5743872481136492,0.20923217680902464,11.08109289470365
0.06030150753768844,1.7175133615785263,0.2327442254816189,12.89331155289567
0.06532663316582915,1.8606394750434037,0.2555776236442197,14.895558644826911
0.07035175879396985,2.003765588508281,0.2739864671833089,17.06690969690197
0.07537688442211056,2.146891701973158,0.2898352252429591,19.378725860870766
0.08040201005025126,2.290017815438035,0.29859659184179516,21.791449962130773
0.08542713567839195,2.433143928902912,0.2917554178945387,24.212047354662623
0.09045226130653267,2.5762700423677893,0.2663419017691318,26.500392095557558
0.09547738693467336,2.7193961558326665,0.219808305288999,28.4937348879524
0.10050251256281408,2.862522269297544,0.1506438591471461,30.012685494544577
0.10552763819095477,3.0056483827624207,0.10757321780918493,31.07144293566322
0.11055276381909548,3.1487744962272983,0.11282116135520662,31.975117439578725
0.11557788944723618,3.2919006096921755,0.11788462460643719,32.92107140387569
0.12060301507537688,3.4350267231570526,0.12321198694010387,33.90963046632129
0.12562814070351758,3.5781528366219293,0.12835726343244572,34.94113008256712
0.1306532663316583,3.7212789500868073,0.13419330484805475,36.01765596967536
0.135678391959799,3.8644050635516844,0.14128992900356643,37.14720916260055
0.1407035175879397,4.007531177016562,0.14924497397916311,38.33847812925247
0.1457286432160804,4.150657290481439,0.1578442342093333,39.597624069905294
0.15075376884422112,4.293783403946316,0.16679603028900092,40.928733924357196
0.15577889447236182,4.436909517411193,0.1758885718476355,42.333830274860404
0.16080402010050251,4.58003563087607,0.18452495548768688,43.811619848052054
0.1658291457286432,4.723161744340947,0.19208474244493806,45.355817949833856
0.1708542713567839,4.866287857805824,0.19647026192228023,46.948994927153805
0.17587939698492464,5.0094139712707015,0.19783955136627862,48.56576812374595
0.18090452261306533,5.152540084735579,0.19498774553902376,50.17646261605232
0.18592964824120603,5.295666198200456,0.18894096575810607,51.75067058376808
0.19095477386934673,5.438792311665333,0.1800928014342383,53.263805391289026
0.19597989949748745,5.581918425130211,0.16799359971761413,54.69105052827144
0.20100502512562815,5.725044538595088,0.15434153174226772,56.01270873534975
0.20603015075376885,5.868170652059965,0.13983476589916866,57.2189083709427
0.21105527638190955,6.0112967655248415,0.1257229273457245,58.30776425562488
0.21608040201005024,6.154422878989719,0.1120069455921964,59.282518810652945
0.22110552763819097,6.297548992454597,0.09982875769053016,60.15110050861368
0.22613065326633167,6.440675105919474,0.09255949689268057,60.939942588792015
0.23115577889447236,6.583801219384351,0.08765431069574639,61.678866257302296
0.23618090452261306,6.726927332849228,0.08475361850971784,62.38578378617283
0.24120603015075376,6.870053446314105,0.0830168244315706,63.07368641042065
0.24623115577889448,7.013179559778982,0.08222830901792333,63.75123460634374
0.25125628140703515,7.156305673243859,0.08370216510730817,64.4315928779934
0.2562814070351759,7.299431786708737,0.08593165033475907,65.1271358160579
0.2613065326633166,7.442557900173615,0.08934394240138187,65.84581151420801
0.2663316582914573,7.585684013638491,0.09413360396612358,66.5981173639394
0.271356783919598,7.728810127103369,0.10021710309844263,67.39500601172655
0.2763819095477387,7.871936240568246,0.10906230597625358,68.25310623593526
0.2814070351758794,8.015062354033123,0.12162069257555372,69.19896676590166
0.2864321608040201,8.158188467498,0.13785310644878226,70.26287709565418
0.2914572864321608,8.301314580962877,0.151775562396276,71.45043026570595
0.2964824120603015,8.444440694427755,0.16640388918294743,72.75504910014315
0.30150753768844224,8.587566807892632,0.18137794639955362,74.1810454387631
0.3065326633165829,8.730692921357509,0.1951422393862497,75.72487651736955
0.31155778894472363,8.873819034822386,0.20689228436285384,77.37332304392496
0.3165829145728643,9.016945148287263,0.21598730142127767,79.1072397678829
0.32160804020100503,9.16007126175214,0.22123537380785757,80.89996690383038
0.32663316582914576,9.303197375217017,0.22140432524415585,82.71490525194393
0.3316582914572864,9.446323488681895,0.216058139936039,84.50861558930465
0.33668341708542715,9.589449602146772,0.2068672006362337,86.24271991984146
0.3417085427135678,9.732575715611649,0.20947835736952009,87.94984542374388
0.34673366834170855,9.875701829076526,0.20882801986346655,89.66501079848673
0.35175879396984927,10.018827942541403,0.20514386070798657,91.36240360509429
0.35678391959798994,10.16195405600628,0.19911054611265808,93.01995223189849
0.36180904522613067,10.305080169471157,0.19141435269187643,94.62120629078993
0.36683417085427134,10.448206282936034,0.18248081505390054,96.15427410998801
0.37185929648241206,10.591332396400912,0.1721494623054394,97.60835084815692
0.3768844221105528,10.73445850986579,0.16234571457099228,98.97986841667202
0.38190954773869346,10.877584623330666,0.15262706822202207,100.27133907176098
0.3869346733668342,11.020710736795543,0.14570930737237792,101.4945961132399
0.3919597989949749,11.163836850260422,0.14370686548264147,102.68127799424562
0.3969849246231156,11.306962963725297,0.14255662685562392,103.85503306190523
0.4020100502512563,11.450089077190176,0.14185660560284885,105.02120158091819
0.40703517587939697,11.593215190655052,0.1404534177531776,106.17874639342149
0.4120603015075377,11.73634130411993,0.13747132990360664,107.3183104304755
0.4170854271356784,11.879467417584808,0.13409105673959448,108.43178712603523
0.4221105527638191,12.022593531049683,0.13081364893057418,109.51796559115303
0.4271356783919598,12.165719644514562,0.12762556078793102,110.57763383459987
0.4321608040201005,12.308845757979437,0.12443762249434696,111.61115870475125
0.4371859296482412,12.451971871444316,0.12134032800147092,112.6189124792793
0.44221105527638194,12.595097984909193,0.11850518022282694,113.60234169141582
0.4472361809045226,12.73822409837407,0.11559105651634749,114.56219738921457
0.45226130653266333,12.881350211838948,0.11265115680049319,115.49805006238019
0.457286432160804,13.024476325303823,0.1116522506121389,116.41775260283823
0.4623115577889447,13.167602438768702,0.11140152239672994,117.33233131593657
0.46733668341708545,13.310728552233579,0.1117007782982619,118.24710900521954
0.4723618090452261,13.453854665698456,0.11228453675800616,119.16550728395627
0.47738693467336685,13.596980779163333,0.1133236307865762,120.09055968165407
0.4824120603015075,13.74010689262821,0.1149952890374576,121.02672687152875
0.48743718592964824,13.883233006093088,0.11748169253928138,121.97994320034189
0.49246231155778897,14.026359119557965,0.12021856759328861,122.95457633513551
