s_norm,s_abs,kappa_pred,theta_pred_deg
0.0,0.0,0.03644144598205737,0.0
0.005025125628140704,0.13046756282728458,0.03726804824885617,0.27549810611809783
0.010050251256281407,0.26093512565456917,0.03802627045065429,0.5569196844317892
0.01507537688442211,0.3914026884818537,0.03868747370565333,0.8436465362275963
0.020100502512562814,0.5218702513091383,0.039214856235885075,1.1348158704499434
0.02512562814070352,0.6523378141364229,0.03955905011110786,1.4292428263877195
0.03015075376884422,0.7828053769637074,0.03965987096129363,1.7253330784222054
0.035175879396984924,0.913272939790992,0.03944290712382421,2.0209892320631346
0.04020100502512563,1.0437405026182767,0.03883884669166583,2.313576708680574
0.04522613065326633,1.1742080654455613,0.03783553488643175,2.600156438102772
0.05025125628140704,1.3046756282728458,0.03660267271066366,2.878378198132496
0.05527638190954774,1.4351431911001304,0.035722247862507744,3.1487012935620933
0.06030150753768844,1.5656107539274149,0.03636213336805821,3.4181253442481854
0.06532663316582915,1.6960783167546996,0.040002745101745174,3.703548268552367
0.07035175879396985,1.826545879581984,0.047798733219767395,4.031716861273508
0.07537688442211056,1.9570134424092689,0.054236084428585546,4.413084272806191
0.08040201005025126,2.0874810052365533,0.05825534450828798,4.833534527552745
0.08542713567839195,2.2179485680638376,0.06550844645106105,5.296116592062376
0.09045226130653267,2.3484161308911227,0.07128628197358935,5.807403353708953
0.09547738693467336,2.478883693718407,0.07342098614070147,6.348264184772571
0.10050251256281408,2.6093512565456916,0.07426066433089659,6.900242127883413
0.10552763819095477,2.739818819372976,0.07565786204074629,7.460580663893632
0.11055276381909548,2.870286382200261,0.07841333051647065,8.036440289573552
0.11557788944723618,3.000753945027545,0.08053629078100685,8.630533629821683
0.12060301507537688,3.1312215078548298,0.08177694514829939,9.237198884589768
0.12562814070351758,3.261689070682114,0.08358621195629898,9.855263586828894
0.1306532663316583,3.392156633509399,0.08474119873588527,10.48440754361935
0.135678391959799,3.5226241963366838,0.08462555616185335,11.11743617447008
0.1407035175879397,3.653091759163968,0.08437567158416324,11.749098603597615
0.1457286432160804,3.7835593219912527,0.0833410332888262,12.375959973886301
0.15075376884422112,3.9140268848185378,0.08113426305678129,12.99070618967873
0.15577889447236182,4.044494447645822,0.07780866069755983,13.584774497053296
0.16080402010050251,4.174962010473107,0.07363003531741966,14.150794850068056
0.1658291457286432,4.305429573300391,0.06867481919678156,14.682676371154814
0.1708542713567839,4.435897136127675,0.06285773009923888,15.174295104969719
