"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.28","19.240000000000002","0.066760493105597","-1","139.0","89.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.300577473640442","19.22319443543752","0.06746652173849257","-1","139.0","89.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.321060218811035","19.206527163187662","0.0681765080142769","-1","139.0","89.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.341448721885682","19.1899973154068","0.06889032723306325","-1","149.0","92.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.361743469238282","19.1736040242513","0.06960784815528417","-1","149.0","92.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.3819449472427365","19.15734642187754","0.0703289328932592","-1","149.0","92.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.402053642272949","19.141223640441893","0.07105343677640528","-1","149.0","92.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.4220700407028195","19.12523481210073","0.07178120807998148","-1","149.0","92.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.44199462890625","19.109379069010416","0.07251208790583112","-1","159.0","91.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.461827893257142","19.093655543327333","0.07324591006414713","-1","159.0","91.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.481570320129395","19.078063367207843","0.07398250079707977","-1","159.0","91.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.501222395896912","19.062601672808327","0.07472167865489408","-1","159.0","91.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.520784606933594","19.047269592285158","0.0754632543516162","-1","159.0","91.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.540257439613343","19.032066257794696","0.07620703050068936","-1","165.0","97.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.559641380310059","19.016990801493325","0.07695280148485416","-1","165.0","97.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.5789369153976445","19.002042355537416","0.07770035335786772","-1","165.0","97.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.59814453125","18.987220052083334","0.07844946353362865","-1","165.0","97.0","52.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.617264714241028","18.972523023287454","0.07919990068861037","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.636297950744629","18.957950401306153","0.07995142462527512","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.655244727134705","18.943501318295798","0.08070378599207445","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.674105529785156","18.929174906412758","0.0814567261739813","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.692880845069886","18.914970297813415","0.08220997719504902","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.711571159362793","18.900886624654134","0.08296326142857416","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.730176959037781","18.886923019091288","0.08371629150186147","-1","168.0","92.0","48.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.7486987304687505","18.87307861328125","0.08446877017136788","-1","162.0","91.0","47.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.767136960029602","18.859352539380392","0.08522039006387744","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.7854921340942385","18.845743929545083","0.08597083357850467","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.80376473903656","18.832251915931703","0.08671977282991236","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.821955261230469","18.818875630696613","0.08746686934634086","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.840064187049866","18.805614205996193","0.08821177401732277","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.858092002868652","18.792466773986817","0.08895412701217946","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.87603919506073","18.77943246682485","0.0896935575174854","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.89390625","18.766510416666666","0.09042968369265314","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.911693654060364","18.75369975566864","0.09116211263349418","-1","168.0","88.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.929401893615723","18.740999615987143","0.09189044012898998","-1","176.0","90.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.947031455039978","18.728409129778544","0.09261425063276163","-1","176.0","90.0","49.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.964582824707032","18.71592742919922","0.09333311721827495","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.982056488990784","18.70355364640554","0.09404660137596858","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","5.999452934265137","18.691286913553874","0.09475425300510627","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","6.016772646903992","18.6791263628006","0.09545561045864238","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","6.03401611328125","18.667071126302083","0.09615020030445812","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","6.051183819770813","18.6551203362147","0.09683753739157032","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","6.068276252746582","18.643273124694826","0.09751712486934162","-1","175.0","101.0","60.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","6.085293898582458","18.631528623898824","0.09818845402343726","-1","183.0","99.0","57.0"
"CURVE 1","27.471094872071305","0.05278705476121796","0.02820792925870764","6.102237243652344","18.619885965983073","0.09885100435375399","-1","183.0","99.0","57.0"
